Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Money Raised,Money Raised Currency,Money Raised Currency (in USD),Announced Date,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation Currency (in USD),Organization Description,Organization Industries,Organization Location,Organization Website,Organization Revenue Range,Funding Status,Investor Names
Seed Round - MilkRun,https://www.crunchbase.com/funding_round/milkrun-seed--3aa5ee91,MilkRun,https://www.crunchbase.com/organization/milkrun,Seed,125000,USD,125000,2020-08-25,,,,MilkRun is an online marketplace and grocery delivery service that connects consumers and Chefs directly with hundreds of local farmers.,"AgTech, Farmers Market, Food Delivery, Grocery, Marketplace","Portland, Oregon, United States, North America",https://localmilkrun.com/,Less than $1M,Seed,"Brendan O'Driscoll, Revolution, Revolution’s Rise of the Rest Seed Fund, Y Combinator"
Seed Round - Jumpstart,https://www.crunchbase.com/funding_round/jumpstart-b618-seed--0dfd1c62,Jumpstart,https://www.crunchbase.com/organization/jumpstart-b618,Seed,125000,USD,125000,2020-08-25,,,,Jumpstart is a social e-commerce platform that engages in helping entrepreneurs to manage their ongoing compliance in real-time.,"Business Development, Compliance, E-Commerce","Minneapolis, Minnesota, United States, North America",https://www.jumpstartfilings.com/,$1M to $10M,Seed,"Paul Bohm, Tim Tesluck, Y Combinator"
Pre Seed Round - Osmind,https://www.crunchbase.com/funding_round/osmind-pre-seed--c905bf2f,Osmind,https://www.crunchbase.com/organization/osmind,Pre-Seed,175000,USD,175000,2020-08-25,,,,We build software and accelerate research for the future of mental health.,"Health Care, Medical, Software","Mountain View, California, United States, North America",https://osmind.org/,,Seed,"Pear VC, Y Combinator"
Pre Seed Round - Henry,https://www.crunchbase.com/funding_round/henry-18a0-pre-seed--ea42f88f,Henry,https://www.crunchbase.com/organization/henry-18a0,Pre-Seed,300000,USD,300000,2020-08-25,,,,Henry trains software developers for free and helps them find a job in exchange for a share of their future income.,"E-Learning, EdTech, Software","Buenos Aires, Distrito Federal, Argentina, South America",https://www.soyhenry.com/,$1M to $10M,Seed,"Draper University Ventures, Y Combinator"
Seed Round - WareIQ,https://www.crunchbase.com/funding_round/wareiq-seed--e90aab9a,WareIQ,https://www.crunchbase.com/organization/wareiq,Seed,150000,USD,150000,2020-08-25,,,,WareIQ offers Amazon-like next-day delivery for eCommerce companies in India,"B2B, E-Commerce, E-Commerce Platforms, Logistics, Supply Chain Management, Warehousing","Bengaluru, Karnataka, India, Asia",https://www.wareiq.com,Less than $1M,Seed,"FundersClub, Pioneer Fund, Y Combinator"
Seed Round - BaseDash,https://www.crunchbase.com/funding_round/basedash-seed--e03984b8,BaseDash,https://www.crunchbase.com/organization/basedash,Seed,125000,USD,125000,2020-08-25,,,,Internal tool that lets you edit your database with the ease of a spreadsheet.,"Database, Developer Tools, Information Technology, Software","Montréal, Quebec, Canada, North America",https://www.basedash.com,,Seed,Y Combinator
Seed Round - StratumAI,https://www.crunchbase.com/funding_round/stratumai-seed--3c0b1188,StratumAI,https://www.crunchbase.com/organization/stratumai,Seed,125000,USD,125000,2020-08-25,,,,StratumAI is the mining industry drills narrow holes in the ground and identifies how much gold is in the ground at any spot.,"Artificial Intelligence, Mining, Precious Metals","Toronto, Ontario, Canada, North America",https://www.stratum.ai/,Less than $1M,Seed,"Scale Asia Ventures, Y Combinator"
Seed Round - Ladder,https://www.crunchbase.com/funding_round/ladder-3c47-seed--9a06944a,Ladder,https://www.crunchbase.com/organization/ladder-3c47,Seed,125000,USD,125000,2020-08-25,,,,Ladder is a platform for career management that connects the candidates and construction companies with job offers and vacancies.,"Consulting, Recruiting, Staffing Agency","Atlanta, Georgia, United States, North America",https://www.meetladder.com/,Less than $1M,Seed,"Bradley Horowitz, Y Combinator"
Seed Round - Hannah Life Technologies,https://www.crunchbase.com/funding_round/hannah-life-technologies-seed--9903b2b9,Hannah Life Technologies,https://www.crunchbase.com/organization/hannah-life-technologies,Seed,2000000,USD,2000000,2020-08-25,,,,"Hannah Life Technologies develops new groundbreaking infertility treatments with the goal of making treatment better, easier and accessible",Biotechnology,"Singapore, Central Region, Singapore, Asia",http://hannahlifetech.com/,$1M to $10M,Seed,Y Combinator
Pre Seed Round - CoreCare,https://www.crunchbase.com/funding_round/corecare-pre-seed--44af0b69,CoreCare,https://www.crunchbase.com/organization/corecare,Pre-Seed,125000,USD,125000,2020-08-25,,,,"CoreCare is a fully remote healthcare technology company building patient data management and process automation tools, with the goal of eliminating $800 Billion in administrative costs for the healthcare industry. By ensuring patient data accuracy, and automating repetitive and error-prone administrative work, CoreCare enables the healthcare industry to deliver higher quality care to patients, at a lower cost.","Health Care, Medical, Software","Fort Worth, Texas, United States, North America",https://corecare.io/,$1M to $10M,Seed,"FundersClub, Y Combinator"
Seed Round - Intelline,https://www.crunchbase.com/funding_round/intelline-seed--2b690296,Intelline,https://www.crunchbase.com/organization/intelline,Seed,125000,USD,125000,2020-08-25,,,,"Intelline offers the dependable and safe power production you expect from diesel engines, in a revolutionary new package.","Energy Efficiency, Fossil Fuels, Industrial, Industrial Engineering, Mechanical Engineering, Power Grid","Kitchener, Ontario, Canada, North America",http://intelline.ca/,Less than $1M,Seed,"Pioneer Fund, Y Combinator"
Seed Round - Adyn,https://www.crunchbase.com/funding_round/adyn-seed--4968dca8,Adyn,https://www.crunchbase.com/organization/adyn,Seed,125000,USD,125000,2020-08-25,,,,Adyn is a biotechnology company that focuses on designing safer birth control options.,"Biotechnology, Life Science, Women's","Seattle, Washington, United States, North America",https://www.adynhealth.com/,,Seed,"Pioneer Fund, Y Combinator"
Seed Round - Oico,https://www.crunchbase.com/funding_round/oico-seed--8c6dc645,Oico,https://www.crunchbase.com/organization/oico,Seed,125000,USD,125000,2020-08-25,,,,Oico develops an online marketplace designed for small retailers and buyers of building materials.,"Marketplace, Retail, Sales","São Paulo, Sao Paulo, Brazil, South America",http://www.oico.com.br,,Seed,Y Combinator
Seed Round - Nextera Robotics,https://www.crunchbase.com/funding_round/nextera-workforce-seed--9f280ad9,Nextera Robotics,https://www.crunchbase.com/organization/nextera-workforce,Seed,150000,USD,150000,2020-08-25,,,,stealth,"Artificial Intelligence, Robotics, Software","Boston, Massachusetts, United States, North America",https://nexterarobotics.com/,,Seed,Y Combinator
Seed Round - Tappity,https://www.crunchbase.com/funding_round/tappity-seed--ebfef0df,Tappity,https://www.crunchbase.com/organization/tappity,Seed,125000,USD,125000,2020-08-25,,,,Tappity is an interactive science application that enables kids to develop the tools and enthusiasm required to succeed.,"E-Learning, Information Technology, Mobile Apps","Palo Alto, California, United States, North America",https://www.tappityapp.com/,Less than $1M,Seed,Y Combinator
Seed Round - Backlot,https://www.crunchbase.com/funding_round/backlot-seed--148e0262,Backlot,https://www.crunchbase.com/organization/backlot,Seed,125000,USD,125000,2020-08-25,,,,"Backlot is a media agency that engages in pre-production, animation, graphic design, film making, and videography services.","3D Technology, Animation, Film Production, Graphic Design, Video, Video Editing",,https://www.backlot.studio/,,Seed,Y Combinator
Pre Seed Round - Biocogniv,https://www.crunchbase.com/funding_round/biocogniv-pre-seed--5dbe8e10,Biocogniv,https://www.crunchbase.com/organization/biocogniv,Pre-Seed,150000,USD,150000,2020-08-25,,,,Upgrade your clinical operations with real-time AI,"Artificial Intelligence, Health Care, Machine Learning, Medical Device","South Burlington, Vermont, United States, North America",https://biocogniv.com/,,Seed,Y Combinator
Seed Round - RingMD,https://www.crunchbase.com/funding_round/ringmd-seed--90af217a,RingMD,https://www.crunchbase.com/organization/ringmd,Seed,125000,USD,125000,2020-08-25,,,,RingMD is a healthcare network designed to connect patients with medical doctors and wellness practitioners independently of location.,"Apps, Health Care, Medical","Singapore, Central Region, Singapore, Asia",https://ring.md,$1M to $10M,Seed,Y Combinator
Seed Round - Sutra Fitness,https://www.crunchbase.com/funding_round/sutra-c1ed-seed--ad765f08,Sutra Fitness,https://www.crunchbase.com/organization/sutra-c1ed,Seed,125000,USD,125000,2020-08-25,,,,Sutra makes it easy for fitness instructors to build an online business.,"Fitness, Health Care, Wellness","Los Angeles, California, United States, North America",https://sutra.fit/,Less than $1M,Seed,Y Combinator
Seed Round - Batch.sh,https://www.crunchbase.com/funding_round/batch-sh-seed--6a18d34e,Batch.sh,https://www.crunchbase.com/organization/batch-sh,Seed,125000,USD,125000,2020-08-25,,,,Batch allows customers to observe and replay data inside messaging systems to help them quickly diagnose outages and data disasters.,"Developer Tools, Events","Portland, Oregon, United States, North America",https://batch.sh/,,Seed,Y Combinator
Seed Round - Opvia,https://www.crunchbase.com/funding_round/opvia-seed--8bb40c64,Opvia,https://www.crunchbase.com/organization/opvia,Seed,125000,USD,125000,2020-08-25,,,,Opvia is a developer of a biotechnology platform intended to reduce the time taken to develop bio-processes.,"B2B, Biopharma, Biotechnology","London, England, United Kingdom, Europe",https://www.opvia.bio,,Seed,Y Combinator
Seed Round - Synth,https://www.crunchbase.com/funding_round/synth-seed--70839525,Synth,https://www.crunchbase.com/organization/synth,Seed,150000,USD,150000,2020-08-25,,,,Synthetic data for quicker and privacy compliant development and testing,"Analytics, Developer APIs, Software, Software Engineering","London, England, United Kingdom, Europe",https://www.getsynth.com/,Less than $1M,Seed,Y Combinator
Seed Round - VenoStent,https://www.crunchbase.com/funding_round/venostent-seed--6f4885b9,VenoStent,https://www.crunchbase.com/organization/venostent,Seed,150000,USD,150000,2020-08-25,,,,"VenoStent is biomaterials company developing bioresorbable, smart polymers to transform vascular surgery.","Advanced Materials, Health Care, Medical Device","Nashville, Tennessee, United States, North America",http://www.venostent.com,Less than $1M,Seed,Y Combinator
Seed Round - Cradle,https://www.crunchbase.com/funding_round/cradle-aef2-seed--d1ce2a39,Cradle,https://www.crunchbase.com/organization/cradle-aef2,Seed,125000,USD,125000,2020-08-25,,,,Cradle is a provider of a one-stop-shop for all your business financing needs.,"Customer Service, Finance, Financial Services, Payments","Mumbai, Maharashtra, India, Asia",https://www.cradlefinance.com/,,Seed,Y Combinator
Seed Round - Afriex,https://www.crunchbase.com/funding_round/afriex-seed--bc07a7ef,Afriex,https://www.crunchbase.com/organization/afriex,Seed,125000,USD,125000,2020-08-25,,,,Afriex is a pioneering platform that allows its users to send and receive money to anybody around the globe.,"Finance, Financial Exchanges, Financial Services, Information Technology","Oakland, California, United States, North America",https://www.afriexapp.com/,Less than $1M,Seed,Y Combinator
Seed Round - Nestybox,https://www.crunchbase.com/funding_round/nestybox-seed--653e98f0,Nestybox,https://www.crunchbase.com/organization/nestybox,Seed,125000,USD,125000,2020-08-25,,,,"Nestybox specializes in software development, linux, application development, OS virtualization and IT services.","Apps, Linux, Software","San Jose, California, United States, North America",https://www.nestybox.com/,Less than $1M,Seed,Y Combinator
Seed Round - Epihub,https://www.crunchbase.com/funding_round/epihub-seed--cdadac4e,Epihub,https://www.crunchbase.com/organization/epihub,Seed,125000,USD,125000,2020-08-25,,,,Epihub develops a computer platform designed to automate assessments from students.,"E-Learning, Education, Software","New York, New York, United States, North America",https://epihub.com/,,Seed,Y Combinator
Seed Round - Speedscale,https://www.crunchbase.com/funding_round/speedscale-seed--a1d1ecbe,Speedscale,https://www.crunchbase.com/organization/speedscale,Seed,125000,USD,125000,2020-08-25,,,,Speedscale develops a test automation solution that helps dev teams fix application issues before release.,"Developer APIs, Information Technology, Productivity Tools, SaaS, Software, Test and Measurement, Usability Testing","Atlanta, Georgia, United States, North America",https://speedscale.com/,,Seed,Y Combinator
Seed Round - DigitalBrain,https://www.crunchbase.com/funding_round/digital-brain-seed--8313053f,DigitalBrain,https://www.crunchbase.com/organization/digital-brain,Seed,150000,USD,150000,2020-08-25,,,,Digital Brain helps you get through your support tickets twice as fast.,"Information Services, Information Technology","San Francisco, California, United States, North America",https://digitalbrain.app,,Seed,Y Combinator
Seed Round - Oco Meals,https://www.crunchbase.com/funding_round/ocomeals-seed--cb4d4a61,Oco Meals,https://www.crunchbase.com/organization/ocomeals,Seed,125000,USD,125000,2020-08-25,,,,Oco Meals delivers ready-to-eat meals at the doorstep on a weekly basis.,"Food and Beverage, Food Delivery, Restaurants","Vancouver, British Columbia, Canada, North America",https://ocomeals.com/,Less than $1M,Seed,Y Combinator
Seed Round - Daybreak Health,https://www.crunchbase.com/funding_round/daybreak-health-seed--1b053148,Daybreak Health,https://www.crunchbase.com/organization/daybreak-health,Seed,125000,USD,125000,2020-08-25,,,,"Daybreak Health specializes in providing online counseling services, especially for teens, helping to stabilize their mental fitness.","Health Care, Mobile Apps, Personal Health, Therapeutics, Wellness","San Francisco, California, United States, North America",https://www.daybreakhealth.com/,Less than $1M,Seed,Y Combinator
